"","aa03624_yh_fk_132_pool__1","aa03625_yh_fk_132_ctrl_DA_2","aa03626_yh_fk_132_ctrl_iN_2","aa03627_yh_fk_132_GRN_DA_3","aa03628_yh_fk_132_GBA_DA_3","aa03629_yh_fk_132_SMPD1_iN_3","aa03630_yh_fk_132_SMPD1_DA_2","aa03631_yh_fk_132_pool__2","aa03633_yh_fk_132_ASAH1_DA_3","aa03634_yh_fk_132_GBA_iN_2","aa03635_yh_fk_132_GRN_iN_2","aa03636_yh_fk_132_ctrl_DA_3","aa03637_yh_fk_132_ctrl_iN_1","aa03638_yh_fk_132_SMPD1_iN_1","aa03639_yh_fk_132_pool__3","aa03641_yh_fk_132_GBA_DA_2","aa03642_yh_fk_132_GRN_DA_2","aa03643_yh_fk_132_SMPD1_DA_1","aa03644_yh_fk_132_ASAH1_DA_1","aa03645_yh_fk_132_SMPD1_iN_2","aa03646_yh_fk_132_ASAH1_DA_2","aa03647_yh_fk_132_pool__4","aa03649_yh_fk_132_SMPD1_DA_3","aa03650_yh_fk_132_GRN_iN_3","aa03651_yh_fk_132_GRN_DA_1","aa03652_yh_fk_132_GBA_iN_3","aa03653_yh_fk_132_ASAH1_iN_2","aa03654_yh_fk_132_ctrl_DA_1","aa03655_yh_fk_132_pool__5","aa03657_yh_fk_132_ASAH1_iN_1","aa03658_yh_fk_132_GBA_iN_1","aa03659_yh_fk_132_GBA_DA_1","aa03660_yh_fk_132_ctrl_iN_3","aa03661_yh_fk_132_GRN_iN_1","aa03662_yh_fk_132_ASAH1_iN_3","aa03663_yh_fk_132_pool__6","aa04194_yh_fk_d50_pool__1","aa04195_yh_fk_d50_pool__2","aa04196_yh_fk_d50_iDA_Ctrl_rep1","aa04197_yh_fk_d50_iN_MFSD8_rep3","aa04198_yh_fk_d50_iDA_CTSD_rep3","aa04199_yh_fk_d50_iN_CTSD_rep3","aa04200_yh_fk_d50_iDA_ATP13A2_rep1","aa04201_yh_fk_d50_iDA_SMPD1_rep1","aa04202_yh_fk_d50_iDA_HEXB_rep2","aa04203_yh_fk_d50_iDA_HEXB_rep3","aa04204_yh_fk_d50_iN_TPP1_rep3","aa04205_yh_fk_d50_pool__3","aa04206_yh_fk_d50_iDA_NPC2_rep2","aa04207_yh_fk_d50_iDA_NPC1_rep3","aa04208_yh_fk_d50_iN_LIPA_rep1","aa04209_yh_fk_d50_iN_HEXB_rep1","aa04210_yh_fk_d50_iDA_CLN5_rep2","aa04211_yh_fk_d50_iN_GAA_rep1","aa04212_yh_fk_d50_iDA_HEXA_rep1","aa04213_yh_fk_d50_iDA_CLN8_rep3","aa04214_yh_fk_d50_iDA_GAA_rep1","aa04215_yh_fk_d50_pool__4","aa04216_yh_fk_d50_iN_CLN3_rep3","aa04217_yh_fk_d50_iN_CTSF_rep1","aa04218_yh_fk_d50_iN_GBA1_rep1","aa04219_yh_fk_d50_iDA_GAA_rep3","aa04220_yh_fk_d50_iN_CLN5_rep2","aa04221_yh_fk_d50_iDA_GAA_rep2","aa04222_yh_fk_d50_iDA_LIPA_rep3","aa04223_yh_fk_d50_iN_HEXA_rep1","aa04224_yh_fk_d50_iDA_ASAH1_rep2","aa04225_yh_fk_d50_pool__5","aa04226_yh_fk_d50_iDA_DNAJC5_rep2","aa04227_yh_fk_d50_iDA_NPC2_rep1","aa04228_yh_fk_d50_iN_Ctrl_rep1","aa04229_yh_fk_d50_iDA_NPC1_rep1","aa04230_yh_fk_d50_iDA_NPC1_rep2","aa04231_yh_fk_d50_iN_PSAP_rep2","aa04232_yh_fk_d50_iDA_MFSD8_rep2","aa04233_yh_fk_d50_iN_TPP1_rep1","aa04234_yh_fk_d50_iDA_GBA1_rep1","aa04235_yh_fk_d50_pool__6","aa04236_yh_fk_d50_iDA_PSAP_rep2","aa04237_yh_fk_d50_iN_CLN6_rep1","aa04238_yh_fk_d50_iN_HEXB_rep2","aa04239_yh_fk_d50_iN_CLN3_rep1","aa04240_yh_fk_d50_iDA_LIPA_rep1","aa04241_yh_fk_d50_iN_GRN_rep1","aa04242_yh_fk_d50_iN_CLN5_rep3","aa04243_yh_fk_d50_iDA_CLN8_rep2","aa04244_yh_fk_d50_iDA_CTSD_rep2","aa04245_yh_fk_d50_pool__7","aa04246_yh_fk_d50_iDA_ATP13A2_rep3","aa04247_yh_fk_d50_iDA_CLN6_rep1","aa04248_yh_fk_d50_iDA_PTT1_rep3","aa04249_yh_fk_d50_iN_CLN8_rep3","aa04250_yh_fk_d50_iN_DNAJC5_rep1","aa04251_yh_fk_d50_iN_SMPD1_rep1","aa04252_yh_fk_d50_iDA_Ctrl_rep2","aa04253_yh_fk_d50_iDA_CLN3_rep1","aa04254_yh_fk_d50_iDA_DNAJC5_rep3","aa04255_yh_fk_d50_pool__8","aa04256_yh_fk_d50_iN_GAA_rep2","aa04257_yh_fk_d50_iN_ASAH1_rep2","aa04258_yh_fk_d50_iN_CLN6_rep2","aa04259_yh_fk_d50_iN_GBA1_rep2","aa04260_yh_fk_d50_iN_MFSD8_rep2","aa04261_yh_fk_d50_iDA_ATP13A2_rep2","aa04262_yh_fk_d50_iN_MFSD8_rep1","aa04263_yh_fk_d50_iDA_CLN3_rep2","aa04264_yh_fk_d50_iN_HEXB_rep3","aa04265_yh_fk_d50_pool__9","aa04266_yh_fk_d50_iDA_ASAH1_rep1","aa04267_yh_fk_d50_iDA_CTSF_rep1","aa04268_yh_fk_d50_iN_Ctrl_rep3","aa04269_yh_fk_d50_iN_GRN_rep3","aa04270_yh_fk_d50_iDA_TPP1_rep2","aa04271_yh_fk_d50_iN_CLN5_rep1","aa04272_yh_fk_d50_iN_ASAH1_rep1","aa04273_yh_fk_d50_iN_NPC1_rep1","aa04274_yh_fk_d50_iN_PTT1_rep2","aa04275_yh_fk_d50_pool__10","aa04276_yh_fk_d50_iN_LIPA_rep3","aa04277_yh_fk_d50_iN_ASAH1_rep3","aa04278_yh_fk_d50_iN_MCOLN1_rep3","aa04279_yh_fk_d50_iN_CTSF_rep2","aa04280_yh_fk_d50_iN_GBA1_rep3","aa04281_yh_fk_d50_iDA_SMPD1_rep3","aa04282_yh_fk_d50_iN_MCOLN1_rep1","aa04283_yh_fk_d50_iN_CTSD_rep2","aa04284_yh_fk_d50_iDA_CLN6_rep2","aa04285_yh_fk_d50_pool__11","aa04286_yh_fk_d50_iDA_HEXA_rep2","aa04287_yh_fk_d50_iDA_MFSD8_rep3","aa04288_yh_fk_d50_iDA_PTT1_rep1","aa04289_yh_fk_d50_iDA_GRN_rep1","aa04290_yh_fk_d50_iN_SMPD1_rep3","aa04291_yh_fk_d50_iDA_CLN8_rep1","aa04292_yh_fk_d50_iDA_CTSF_rep2","aa04293_yh_fk_d50_iDA_CTSD_rep1","aa04294_yh_fk_d50_iN_DNAJC5_rep3","aa04295_yh_fk_d50_pool__12","aa04296_yh_fk_d50_iDA_PSAP_rep1","aa04297_yh_fk_d50_iDA_DNAJC5_rep1","aa04298_yh_fk_d50_iN_MCOLN1_rep2","aa04299_yh_fk_d50_iDA_GBA1_rep2","aa04300_yh_fk_d50_iDA_HEXB_rep1","aa04301_yh_fk_d50_iN_CTSF_rep3","aa04302_yh_fk_d50_iN_NPC2_rep1","aa04303_yh_fk_d50_iN_ATP13A2_rep1","aa04304_yh_fk_d50_iDA_CLN5_rep1","aa04305_yh_fk_d50_pool__13","aa04306_yh_fk_d50_iN_CTSD_rep1","aa04307_yh_fk_d50_iDA_MCOLN1_rep1","aa04308_yh_fk_d50_iDA_PSAP_rep3","aa04309_yh_fk_d50_iN_PSAP_rep3","aa04310_yh_fk_d50_iN_ATP13A2_rep3","aa04311_yh_fk_d50_iN_NPC1_rep3","aa04312_yh_fk_d50_iN_CLN8_rep1","aa04313_yh_fk_d50_iDA_GRN_rep3","aa04314_yh_fk_d50_iDA_CTSF_rep3","aa04315_yh_fk_d50_pool__14","aa04316_yh_fk_d50_iN_NPC2_rep3","aa04317_yh_fk_d50_iN_NPC2_rep2","aa04318_yh_fk_d50_iDA_GRN_rep2","aa04319_yh_fk_d50_iN_CLN6_rep3","aa04320_yh_fk_d50_iDA_CLN6_rep3","aa04321_yh_fk_d50_iN_Ctrl_rep2","aa04322_yh_fk_d50_iDA_MCOLN1_rep3","aa04323_yh_fk_d50_iN_LIPA_rep2","aa04324_yh_fk_d50_iN_CLN8_rep2","aa04325_yh_fk_d50_pool__15","aa04326_yh_fk_d50_iN_HEXA_rep2","aa04327_yh_fk_d50_iDA_GBA1_rep3","aa04328_yh_fk_d50_iN_PSAP_rep1","aa04329_yh_fk_d50_iN_PTT1_rep3","aa04330_yh_fk_d50_iN_GRN_rep2","aa04331_yh_fk_d50_iDA_ASAH1_rep3","aa04332_yh_fk_d50_iDA_TPP1_rep3","aa04333_yh_fk_d50_iDA_MCOLN1_rep2","aa04334_yh_fk_d50_iDA_NPC2_rep3","aa04335_yh_fk_d50_pool__16","aa04336_yh_fk_d50_iDA_CLN3_rep3","aa04337_yh_fk_d50_iN_DNAJC5_rep2","aa04338_yh_fk_d50_iDA_CLN5_rep3","aa04339_yh_fk_d50_iDA_Ctrl_rep3","aa04340_yh_fk_d50_iN_GAA_rep3","aa04341_yh_fk_d50_iN_TPP1_rep2","aa04342_yh_fk_d50_iDA_SMPD1_rep2","aa04343_yh_fk_d50_iDA_MFSD8_rep1","aa04344_yh_fk_d50_iN_HEXA_rep3","aa04345_yh_fk_d50_pool__17","aa04346_yh_fk_d50_iN_ATP13A2_rep2","aa04347_yh_fk_d50_iDA_PTT1_rep2","aa04348_yh_fk_d50_iN_SMPD1_rep2","aa04349_yh_fk_d50_iDA_HEXA_rep3","aa04350_yh_fk_d50_iDA_TPP1_rep1","aa04351_yh_fk_d50_iN_CLN3_rep2","aa04352_yh_fk_d50_iN_NPC1_rep2","aa04353_yh_fk_d50_iN_PTT1_rep1","aa04354_yh_fk_d50_iDA_LIPA_rep2","aa04355_yh_fk_d50_pool__18","aa04356_yh_fk_d50_pool__19"
"7708",2606500,2318910,2506040,1891710,2255690,2684260,2304750,2634010,2259650,2692050,2868380,2598720,2757010,2624510,2544540,2121180,1971630,2536840,2687930,2470410,2533150,2414330,2290750,2544730,2371850,2637030,2758570,2536320,2637800,2838120,2635280,2738920,2864530,3011740,2799990,2549330,2843960,3022940,3081860,3349720,2754150,3018790,2681590,2826150,2456960,2678260,2582160,2945000,2843270,2627100,2985660,3409960,2736840,2774320,2848340,3018190,2817880,3060210,3861420,3035530,3414090,2867090,3770590,2768900,2650240,3064700,3199450,3160900,3129740,3159660,3159000,3103910,2693310,2626450,2915080,2984990,3432840,2954470,2690230,2879600,3050250,4104360,3014850,3120820,3592500,3060990,2625080,2893490,2659450,2820900,3083670,2782650,3916610,3186770,3065830,3163220,3009960,2895820,2602980,2609310,2810880,2842030,2799110,2837420,3114360,3105800,2836670,3070320,3206590,3029860,2654070,2903030,2689680,3971360,3027520,3200050,3548290,3138960,2837570,2779730,3589060,2787080,3038830,2799850,3824560,2872830,2331440,3072770,2768190,2616960,3342890,2426850,2355630,3011040,2784170,2858890,3136800,2973600,2692100,3433670,3297500,3253540,3220990,2900390,3964120,3012850,3055630,2958050,2726140,3059330,2485590,2462470,3082750,2964660,2643710,2311730,2494880,3005520,3172640,3404240,2257300,2998200,2480470,2741100,2735990,2547210,2525890,2815530,2289970,2813960,3046830,3121050,2857830,2884360,2632880,3005390,2515860,2971380,2661640,2935330,2674750,3063970,2725700,2503470,2808460,3195240,2652630,2828080,2453620,2748920,2451010,2723360,2755780,4089770,3109860,3114530,2427840,2976250,2769760
"7709",160068,112170,228870,120667,92794,166872,123420,163482,104015,212861,164740,73985.5,158004,163035,135250,121652,124019,132035,76046.7,163510,83841.3,174886,126308,179155,112926,147418,129270,79533,151808,154651,159774,81214.7,168360,141437,91574,143636,83507.2,86982.4,55063.8,107598,54706.9,91270.1,39704,51926,75075.2,65101,105521,95785.7,40928.6,54281.8,94086.8,121130,112870,145661,65270.9,43808.7,63551.4,77347.9,53753.1,81686.2,72063.9,54599.7,85102,38364.7,69514.4,121287,87526.4,121477,69606.9,29439.3,108106,43887,50773.8,101257,56876.6,105768,32733.1,88078.3,65069.1,105511,130675,52664.5,77483.3,81866.1,67884,72840.6,61548,100699,48559.4,115130,48322.1,103822,82090,122620,47871.8,70220.3,49285.8,116753,117879,100328,102581,106502,134551,40738.7,103499,61012.3,139321,103302,56170.8,69461.9,108348,117475,39629.6,70822.3,104876,105542,78107.7,91512.6,102803,85954.6,72641.9,134649,85314.4,58351.8,72786.3,93327.7,79570.8,100886,62666.2,73916.1,66690.1,103433,123049,48631.8,66288.8,72182.8,71550.2,94884.4,55085.5,44138.8,59851.9,56583.6,83789.5,165296,86502.2,129034,100425,98667.3,113026,61223.5,50442.9,98386.3,96427.1,99840.4,105510,90065.1,70792.6,92624.9,78214.2,70333.9,93987.2,84539,94030.2,108787,58656,98726.5,102420,114513,207311,44644.8,132837,97114.4,102376,46700.2,49965.4,75035.9,78498.1,75543.8,82748.6,126188,80688.3,46712.4,105400,104647,48165.4,59802,174299,99589.9,118197,65282.2,137099,77840.3,46731.8,51618.8,113705,112216,70880.7,82780.8,103781
"7710",1360110,1505400,1112640,1586290,1596960,1347910,1473410,1433550,1640790,1523810,1580250,1297540,1338640,1424620,1308370,1568680,1663420,1148280,1410830,1268980,1919790,1390970,1497750,1676310,1704800,1792560,1490700,1197000,1409410,1385030,1583520,1827050,1645480,1717540,1513040,1436640,1296880,1480290,1243200,1837910,1431970,2101660,1457840,1430700,1799280,1911230,1894640,1365930,1327440,1929440,1929520,1719160,1717980,1674770,1834420,2254070,1647180,1330350,1595780,1551200,1861410,1616340,1877230,1489390,1682710,1520260,1814640,1626800,2630700,1482850,1567940,2042040,2179630,1612570,2547050,1719850,1928360,1242620,1611300,1472090,1952800,1511150,2010530,1536860,2000360,2321170,1515410,1443290,1932310,1363250,2404840,1870770,2203640,1520880,1363890,1479630,2928490,1378640,1671690,1241260,1387330,1994420,2129510,1721580,1775720,1532610,1750770,1491910,1778200,1709900,1621080,1608660,1524020,2317500,1214980,2444750,2142010,1616280,2257150,1386160,2290510,1758590,1863340,1358110,1946130,2134110,1415680,1479890,2113210,2763660,2081860,1528120,1218860,2323860,1736150,1553200,2057880,1518140,1760620,2640940,1837530,2142240,2057300,1818780,1550460,2134920,1842070,1013810,1803440,2088090,1865980,1569850,2363070,2228300,1782890,1652150,1818160,1344530,1743240,1681360,1343780,1459220,1247970,1659310,1893910,2047390,1752250,1519050,1303120,1996380,1789900,2022130,1853620,1644740,1785620,2126910,1714480,1385580,1445030,1944010,1819570,1411980,1888690,1978420,1745680,2407980,1581250,1457120,2148360,2167990,1136850,2101640,1611680,1638650,2489770,1533610,1812030,1317460,1345010
"7711",578452,506852,641166,425735,537497,720465,426885,570394,460823,738326,667888,532478,650751,558094,594223,395032,451619,394224,364642,653755,568714,569170,535820,736424,429999,724240,683007,454057,628270,711473,703583,452955,728089,585040,741223,555495,469342,469197,320248,507583,355203,466521,334218,341123,403629,399504,584369,434084,385826,366782,591547,531506,389074,481816,369827,461713,467670,490827,547486,480602,540187,425183,476801,409864,387567,510600,362313,479781,465088,351106,515733,372452,379393,505600,444926,481443,376224,410653,348940,419459,684768,521923,431958,436940,515303,506069,338557,431888,409712,397549,462507,495950,515041,511091,380749,355135,467048,475963,482982,570880,531672,636351,520778,333716,473829,384374,597081,441483,372441,364103,544161,489390,358684,552751,467215,454531,512431,425934,549180,601972,533471,483129,542349,362556,521950,485752,376471,394992,467386,480648,417334,367234,524944,416832,394821,474143,477890,392013,309586,423251,556695,349833,457533,499730,477903,431625,428725,440132,469514,436313,341361,516555,526511,492428,509384,384271,395035,479865,554472,542582,329471,518493,388286,550022,421265,597590,545974,445435,584324,389034,591171,520210,477252,363646,396593,389762,384394,440224,379680,556008,415469,499201,513196,421582,376125,449522,610198,427686,479748,452096,496971,473191,373545,574847,522858,504830,460025,408328,473500
"7712",18656800,16744100,18568600,17190200,15669900,17810800,16770600,17672400,16116100,17981600,18764900,16557900,19351300,18174100,18080000,16828400,16254600,19058700,18406000,17598400,14761000,17730800,16073600,17993700,22708600,18691000,16457300,20535500,17142400,18665900,19233400,20115100,18988800,21285200,17931200,17713000,18671400,17908800,17025400,18666700,16592500,19091600,15946100,18313000,14217300,15981500,18129800,18486500,17029100,13789200,18318500,18178700,16903400,16992900,16931700,13715700,16436800,16590800,17189100,17682600,19029400,16402700,17697800,15401400,14654100,19158800,17437700,19050800,13721400,19449100,20742100,14553700,14192800,18191700,14928500,20444100,16553000,17517800,15961500,19707900,17601100,16974100,16138500,21215500,17728400,14538900,16166300,17150600,15028000,21440000,16635500,19100700,19724000,19164000,18306500,18007100,13377800,19080400,18139700,18816500,20564900,18576200,16794800,16470500,19362800,18501500,18025700,19263700,17032900,18108800,19122100,19004400,16064900,19457100,19219800,18228900,18749700,19587200,17346400,20696000,18461700,18314200,18784600,18668100,20468000,17644800,15608900,19084600,15560400,13002300,16693500,19736100,19250800,16940400,17218600,17714700,18445600,19747600,21948600,15466700,16870000,16429500,17681600,18796900,22424200,19452900,18774400,19783100,18828400,19175800,17007500,21241400,20111800,17213800,20437600,17536100,15140100,19003200,17509100,20962400,17956400,18359500,17048100,20845100,15732700,17896400,16659000,19564500,17795200,18373500,22152200,17304800,19416400,16939200,16282100,19343400,17514900,20970200,17936300,18567200,17502300,16649400,19071200,21774500,18880100,15762700,20094100,19191400,18195000,14669600,17526600,15973200,15756900,17400800,16651600,18374100,15614800,19912800,17205900
"7713",392531,233936,559367,191347,NA,424068,NA,376928,NA,447816,430227,NA,501441,390762,415696,NA,200576,278490,NA,441828,NA,502510,NA,348758,247507,460874,279434,NA,350811,310068,420515,NA,561668,340560,347483,301053,266922,223420,NA,172397,NA,264497,NA,NA,NA,NA,257926,176158,120168,94832.7,244676,208922,118355,198335,168215,NA,NA,273994,67118.6,280555,357521,NA,NA,112124,NA,308385,NA,220085,NA,NA,335127,NA,NA,230122,NA,264661,NA,187023,NA,199379,245917,NA,NA,176625,NA,NA,NA,315769,NA,NA,NA,246760,NA,250522,NA,NA,NA,184705,184151,114403,NA,279199,216228,NA,187625,NA,284892,NA,NA,NA,NA,208364,NA,NA,380432,NA,228719,NA,138341,218233,NA,167999,NA,NA,NA,NA,NA,231851,NA,NA,NA,NA,260509,NA,NA,136277,225583,270498,NA,NA,NA,NA,NA,192569,102547,NA,NA,224724,502220,84264.4,NA,295153,243247,225939,313744,NA,114080,181553,238109,172392,NA,NA,204640,181271,NA,265133,144570,NA,304802,NA,231098,NA,324067,NA,NA,137501,NA,182727,NA,NA,NA,NA,153008,NA,NA,NA,NA,180728,171170,NA,201370,NA,NA,NA,NA,127566,NA,216413,240807
"7714",11322.3,NA,NA,12246.5,25881.6,17109,NA,31335,17124,18770.3,NA,NA,16840.4,14227.7,NA,15902.5,11824.7,15022.2,NA,NA,17655.4,14639,NA,NA,NA,38608.4,36647.2,NA,NA,23416.5,21204,19699.2,21977.9,NA,22987.2,NA,NA,NA,NA,NA,NA,28566,23983,16038,27893.1,20319.7,NA,NA,NA,13559.2,37118.4,17854.9,NA,NA,NA,30129.3,15866.4,NA,15244.3,18692.4,NA,NA,NA,NA,NA,NA,10204.2,NA,22594.7,NA,NA,NA,NA,NA,26596.5,23383.6,35821.4,NA,NA,NA,NA,NA,NA,20557.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20334.8,20938.7,NA,NA,NA,NA,21085.7,31300.6,NA,20718.1,NA,34652.2,27241.1,22293,43983.3,NA,19913.3,25142.3,10495.3,16038.4,10718,NA,NA,15658.1,NA,NA,NA,NA,NA,NA,NA,NA,32000.1,NA,NA,NA,NA,NA,29622.6,14746.7,NA,NA,NA,NA,23306.2,NA,NA,NA,18344.7,15407.4,NA,NA,35198.4,21989.2,NA,NA,NA,NA,14153.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12357.4,NA,31684,NA,NA,15784,NA,NA,22235.3,NA,11694.9,NA,NA,21354.9,NA,NA,38044.9,39277.5,NA,NA,NA,12088,23228.1,24289.2,27165.9,29179.3,19491.6,30156.1,NA,22868.4
"7715",78846.4,104208,59443.9,133351,93918.4,NA,39447.8,81155.9,63760.9,49150.2,42870.9,54860.3,66543.8,22345,93603.7,66476.6,49439.8,92422.6,77960.7,84614.8,41301.3,88227.1,97857,46053.3,122861,96499.4,NA,59771.5,52940.7,25287.1,79316.6,123725,70063.8,64597,50669.6,51867.6,75072.9,NA,NA,63694.2,59764.1,40240.2,70674.2,70696.2,83355.4,85508.4,88797.2,46324.8,117262,96442.8,NA,23226.2,108110,33618.6,72021.7,100716,59435.2,89146.4,NA,75255.1,93279.1,102133,NA,84285.3,117196,59900,99573.7,NA,128277,66310.8,58510.6,104419,82944.2,NA,106524,NA,110574,NA,90326.1,NA,47156.4,39189.8,68454.8,NA,43748.1,118476,129416,NA,58080.8,98864.4,98797.6,77206.3,NA,44952,90245,83977.1,101635,59771.2,NA,57711.2,63614.1,82566,52368.5,79887,40895.7,119399,NA,63652.1,64883.7,135404,87259.6,39391.1,67698.7,48936.8,NA,49247.8,53097.9,81132.3,51693.2,41858.1,NA,67955.8,58953.6,94690,77836.1,72756.5,78905.7,NA,76830.1,89080.2,113056,81217.7,47528.9,93577.9,84891.1,123433,NA,76562.9,99502.1,132554,NA,78028.8,86729.5,NA,NA,39807.4,96826.5,87971.9,50372.7,67719.5,62225.5,59268.8,84801.1,48279.2,61350,63010,53961.5,32531.1,31119.1,NA,68882.6,NA,67296.4,33836.1,40457.2,52730.4,63774.9,NA,29330.7,56499.2,32362.4,NA,NA,53624.7,63095.6,86391.3,130520,62693.9,93403.8,44973.5,97569.8,NA,NA,44193.1,67062.1,61729.4,11861.8,53637.7,67580.8,59174.2,NA,60438.7,67148.8,NA,35420.8,38877,61002.2,35861.8,52156.5
"7716",962101,909738,1054760,628803,776588,1153430,828690,1018000,869766,1110340,1145380,752290,1118660,1169690,1051290,793194,673404,958825,837222,1046920,823588,943274,767973,1071830,799692,996373,835764,845638,997446,1078720,1015720,891437,1141210,1121290,977432,867525,998369,1054310,731144,997381,693543,915534,714759,704261,566629,690204,924052,985610,694710,670534,923038,948829,786406,961712,722724,726587,775485,1012670,995440,963572,1074940,743057,1011350,703844,680857,1164190,859376,985091,659124,742606,1173830,838432,683427,846200,821316,1058290,693354,1035890,701319,813494,978873,993534,764603,1059770,1024310,598134,722329,1028250,630463,812940,646238,979105,875201,919833,719467,666355,647912,1048420,891107,821806,886984,834240,934786,672806,1009360,687153,1011550,976918,781606,788428,956691,1048240,638606,908890,907874,945191,845226,869869,848286,932431,833842,875796,786492,591712,970555,827112,555394,971527,636629,575137,695634,680381,816590,595345,688042,626696,810972,981543,666821,697519,857057,595554,682198,895955,1074740,984908,841661,969856,987076,737939,547674,840898,1022580,881209,1037760,765148,600731,1057420,941431,904163,614927,821874,650515,942110,708126,894485,906218,896717,951480,595363,984030,839104,926640,818482,712528,794660,583861,940769,715459,889458,829193,670554,825213,874276,605912,724647,883926,897264,920729,690850,883592,677261,767256,954592,977842,982771,624235,976347,968906
"7717",1746590,3518740,985569,4268450,2272380,831272,3191340,2048410,2358920,797955,906755,3365930,1026570,804733,2244740,2788850,4355800,3557260,3610880,896391,2821000,2421540,2902890,714400,5681580,854601,747443,4093820,1924830,1044000,796266,3115800,987850,868579,923544,1788830,2584750,2375060,4936660,1187900,4792650,1374430,4801960,4547870,5033560,5763410,1282300,2178720,5699670,3342640,1196600,1299070,4009950,1246250,6187640,3849950,5770720,2208120,1127450,1169360,1169830,4146920,737725,3772660,4522350,1381450,3036290,2008210,3741670,5270220,1424090,4458370,3343220,1048370,4408410,1367490,3863180,2069640,5196560,1236850,923704,1061190,4658130,1137950,836723,3213620,4267120,2256760,4249680,6824010,3585130,1308870,1024810,1394500,4106890,4683630,3780460,2430210,1082900,1554640,1283160,1639040,1079690,5467490,1460080,4322580,1253220,2634560,3822900,3654090,1254320,1230030,4800560,1087830,1854010,1239820,1128470,2220330,887085,1424320,1212860,1637780,1387240,3902000,1315090,1094980,5235100,2467490,5260480,4217580,4831980,6854750,1599910,4821510,3110820,6490280,834868,2438710,7594380,5129240,1256800,4121460,7186410,1331960,1384890,1197260,4992110,2383210,1711160,5230720,4297140,1843120,1381340,1305280,1523240,5476160,3709260,2240800,953029,1065060,6574980,1687980,7250450,1350520,5657570,1347660,1585860,2425370,1614420,3937580,1714540,1015220,1184510,4243470,5225360,5636990,5125290,2302570,5352070,912485,4979070,3654720,1145320,1056920,4892300,6049710,1386490,2561200,786408,3480520,1348310,4923640,5166460,1194340,896116,907050,5091860,2221960,2296190
"7718",1784560,1894940,2099260,1983140,1797750,1872130,1797640,1951060,1978910,1709500,1694510,1753010,1875620,1565130,1907060,1669120,2041870,1941490,1817540,1914110,1751000,1878830,1873220,1837140,1959550,1839650,1598720,2021440,1956520,1804200,1786590,2077490,1990500,1908740,1744850,1932260,2432260,2475960,2197730,2072000,2012330,2118700,1828600,2420270,2000120,2010240,1953650,2296320,2423460,1974980,2177890,2193060,2467400,2111540,2139390,2002360,1942850,2269850,1971350,1944340,2283200,2154460,2091460,1928080,1899500,2346420,2180060,2502730,2103480,2410640,2279980,2029390,2035360,2418720,2329020,2409020,2273590,2142780,2066640,1987790,2084290,2134290,1925330,2400190,2012510,1902740,2315840,2355230,1993140,2376570,2401420,2155890,2103860,2331640,2356170,2541480,2218280,2175030,2241450,2220240,2268740,2186600,2137340,2109460,2169850,2582650,2215230,2478690,2110500,2313410,2210160,2101470,2151460,2095300,2293920,2117090,1944100,2271990,2214440,2075570,2252860,2129470,2295780,2267360,2214340,2058040,2140960,2240220,1991140,2083040,2511610,2447830,2168770,1871140,2122130,2276270,2026440,2228250,2147960,2241660,2083790,2143010,2205870,2063410,2177820,2026230,2506730,2155370,2394580,2793790,2329890,2520070,2286910,2296440,2277130,2443080,2259460,2197660,2139680,2280680,1975760,2328660,2281140,2419780,2462060,2212440,2429750,2378700,2617430,2126400,2259250,2077430,2305810,2180880,2393340,2748190,2408050,2362560,2488460,2272310,2516520,2352790,1986210,2148230,2326860,2312750,2170280,2438170,1844020,2389170,2328040,1916730,2106130,2036510,1887370,2048610,2095650,2517710,2317520
